ANO;DESPESA;VALOR;DATA;ORGAO;NOME_FAVORECIDO;CNPJ_FAVORECIDO;EMPENHO;FONTE;VALOR_PAGO;PAGO;LIQUIDADO;DOTACAO
2015; Pagamento de juros do financiamentodo programa de intervenções viárias-PROVIAS. referente ao ano de 2015. conforme processo nº19297/14;890000; 02/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BANCO DO BRASIL S/A;33529;109;1;890000; SIM; SIM;" 0012884300202012 - 32902100000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; Pagamento do valor principal do financiamento do programa de intervenções viárias-PROVIAS. referente ao ano 2015. conforme processo nº19297/14;2811880.56; 02/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BANCO DO BRASIL S/A;33529;110;1;2811880.56; SIM; SIM;" 0012884300202012 - 46907100000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; DESPESA COM TARIFA BANCARIA PARA O EXERCICIO DE 2015. CONFORME  PROCESSO Nº30536/14;225000; 14/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BANCO DO BRASIL S/A;33529;261;1;224621.57; SIM; SIM;" 0010412200202009 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; Referente a Despesas bancarias das atividades administrativas e operacionais do Fundo Municipal de Saúde. CONFORME PROCESSO N° 08/15;60000; 26/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BANCO DO BRASIL S/A;33529;258;7;21400.86; SIM; SIM;" 0011030200742186 - 33903900000 - Fonte: 0007 - SUS"""
2015; REEMBOLSO AO BANCO DO BRASIL PELA CESSÃO DO SERVIDOR  EDSON DE CASTRO LISBOA. REFERENTE AOS MESES DE JANEIRO A  DEZEMBRO DE 2015. REGULAMENTADA PELOS DECRETOS 4050/2001 E  4493/2002. CONFORME PROCESSO N°7002/14;325000; 14/08/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BANCO DO BRASIL S/A;33529;674;0;261788.2; SIM; SIM;" 0010412200012002 - 33909300000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; DESPESA BANCARIA. CONFORME PROCESSO N°30536/15;40000; 16/10/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BANCO DO BRASIL S/A;33529;790;1;40000; SIM; SIM;" 0010412200202009 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; Pagamento de tarifas bancárias-Banco do Brasil;87526.8; 11/12/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BANCO DO BRASIL S/A;33529;899;1;87526.8; SIM; SIM;" 0010412200202009 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; ACERTO CONTÁBIL;100; 30/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BANCO DO BRASIL S/A;33529;979;17;0; NÃO; NÃO;" 0011030200742186 - 33903900000 - Fonte: 0017 - ROYALTIES FEDERAIS"""
2015; ACERTO CONTÁBIL;100; 30/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BANCO DO BRASIL S/A;33529;980;1;0; NÃO; NÃO;" 0011030200742186 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; ACERTO CONTÁBIL;6000; 30/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BANCO DO BRASIL S/A;33529;981;0;0; NÃO; NÃO;" 0011030200742186 - 33903900000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; ACERTO CONTÁBIL;300; 30/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BANCO DO BRASIL S/A;33529;982;7;0; NÃO; NÃO;" 0011030200742186 - 33903900000 - Fonte: 0007 - SUS"""
2015; ACERTO CONTÁBIL;100; 30/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BANCO DO BRASIL S/A;33529;983;13;0; NÃO; NÃO;" 0011030200742186 - 33903900000 - Fonte: 0013 - DIRET ARRECADADOS"""
2015; DESPESA COM TARIFA BANCARIA PARA O EXERCICIO DE 2015. CONFORME  PROCESSO Nº30536/14;2360.94; 14/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BANCO HSBC BAMERINDUS S/A;1701201026900;262;1;2360.94; SIM; SIM;" 0010412200202009 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; DESPESA COM TARIFA BANCARIA PARA O EXERCICIO DE 2015. CONFORME  PROCESSO Nº30536/14;27241.57; 14/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BANCO ITAU S/A;60701190251794;260;1;27010.5; SIM; SIM;" 0010412200202009 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; FORNECIMENTO DE QUENTINHAS PARA OS PLANTONISTAS DA SMOMU.  CONFORME PROCESSO N°2137/15;6686.4; 29/09/2015; FUNDO MUNICIPAL DE MOBILIDADE URBANA; BAR E RESTAURANTE BOM PALADAR DE FRIBURGO LTDA -ME;17569041000104;11;13;6686.4; SIM; SIM;" 0012678200442113 - 33903000000 - Fonte: 0013 - DIRET ARRECADADOS"""
2015; AQUISIÇÃO DE BRINQUEDOS PARA EQUIPAR A REDE  MUNICIPAL DE ENSINO. CONFORME PROCESSO Nº21003/14;342000; 13/03/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BARRA GRANDE MATERIAL ESPORTIVO LTDA;8346075000130;431;8;342000; SIM; SIM;" 0041236500252122 - 33903000000 - Fonte: 0008 - FNDE"""
2015; AQUISIÇÃO DE BRINQUEDOS PARA EQUIPAR A REDE  MUNICIPAL DE ENSINO. CONFORME PROCESSO Nº21003/14;228000; 13/03/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BARRA GRANDE MATERIAL ESPORTIVO LTDA;8346075000130;432;8;228000; SIM; SIM;" 0031236500252123 - 33903000000 - Fonte: 0008 - FNDE"""
2015; AQUISIÇÃO SOB DEMANDA DE FÓRMULA INFANTIL. COMPLEMENTOS E SUPLEMENTOS ALIMENTARES PARA ATENDER AS NECESSIDADES DO HMNF. CONFORME PROCESSO N° 19781/14;3012; 12/06/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BELINUTRI DISTRIBUIDORA DE MEDICAMENTOS LTDA;11142575000165;464;7;3012; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE FÓRMULAS INFANTIS. COMPLEMENTOS E SUPLEMENTOS ALIMENTARES PARA ATENDER AS NECESSIDADES DA FARMÁCIA DE DISTRIBUIÇÃO COMPLEMENTAR. CONFORME PROCESSO N° 19781/14;57074; 12/06/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BELINUTRI DISTRIBUIDORA DE MEDICAMENTOS LTDA;11142575000165;468;7;57074; SIM; SIM;" 0011030500672166 - 33903200000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE FÓRMULAS INFANTIS. COMPLEMENTOS E SUPLEMENTOS  ALIMENTARES PARA ATENDER AS NECESSIDADES DA FARMÁCIA DE  DISTRIBUIÇÃO COMPLEMENTAR. CONFORME PROCESSO N° 19781/14;57074; 13/11/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BELINUTRI DISTRIBUIDORA DE MEDICAMENTOS LTDA;11142575000165;885;7;0; NÃO; NÃO;" 0011030500672166 - 33903200000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE FÓRMULAS INFANTIS. COMPLEMENTOS E SUPLEMENTOS  ALIMENTARES PARA ATENDER AS NECESSIDADES DO PROGRAMA DST/AIDS.  CONFORME PROCESSO N° 19781/14;4350; 13/11/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BELINUTRI DISTRIBUIDORA DE MEDICAMENTOS LTDA;11142575000165;886;7;0; NÃO; NÃO;" 0011030500762201 - 33903000000 - Fonte: 0007 - SUS"""
2015; SERVIÇOS GRÁFICOS PARA AS SECRETARIAS DE FINANÇAS E  INFRAESTRUTURA. CONFORME PROCESSO N°5224/15;9790; 20/08/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BELLA´S GRAFICAS EIRELI-ME;17915708000175;694;1;9790; SIM; SIM;" 0020412200012002 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; Fornecimento de Material Medico-Hospitalar. de acordo com a Portaria 766/2002 do MinSaude (Pagamento Mov Hospitalar - Janeiro a Agosto/2015). CONFORME PROCESSO N° 22/15;0; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BIOCARDO IND COM PROD MED COR;59341289000155;43;7;0; NÃO; NÃO;" 0011030200702194 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de materiais para laboratório (reagente. material p/coleta e demais insumos) para atender as necessidades do PAB. conforme Processo n° 27432/14;67800; 04/05/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BIODINÂMICA PRODUTOS E SERVIÇOS PARA LABORATÓRIO LTDA;31524291000140;378;7;67800; SIM; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de materiais para laboratório (reagente. material p/coleta e demais insumos) para atender as necessidades do Laboratório do HMNF. conforme Processo n° 27432/14;67800; 04/05/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BIODINÂMICA PRODUTOS E SERVIÇOS PARA LABORATÓRIO LTDA;31524291000140;379;7;67800; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de material para laboratório (reagente . material p/coleta e demais insumos) para atender as necessidades do Laboratório do HMRS. conforme Processo n° 27432/14;190000; 04/05/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BIODINÂMICA PRODUTOS E SERVIÇOS PARA LABORATÓRIO LTDA;31524291000140;380;7;190000; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAIS PARA LABORATÓRIO (REAGENTE. MATERIAL  P/COLETA E DEMAIS INSUMOS) PARA ATENDER AS NECESSIDADES DO  PAB. CONFORME PROCESSO N° 27432/14;221000; 06/11/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BIODINÂMICA PRODUTOS E SERVIÇOS PARA LABORATÓRIO LTDA;31524291000140;862;7;0; NÃO; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; Contratação de empresa especializada em serviço de esterilização por óxido de etileno para atender as necessidades do HMRS. CONFORME PROCESSO N° 889/13;39955.38; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BIOXXI SERVIÇOS DE ESTERILIZAÇÃO LTDA;27721364000117;164;7;34943.99; SIM; SIM;" 0011030200702188 - 33903900000 - Fonte: 0007 - SUS"""
2015; Contratação de empresa especializada em serviço de esterilização por óxido de etileno para atender as necessidades do HMNF. CONFORME PROCESSO N° 889/13;4516.16; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BIOXXI SERVIÇOS DE ESTERILIZAÇÃO LTDA;27721364000117;165;7;4516.16; SIM; SIM;" 0011030200702189 - 33903900000 - Fonte: 0007 - SUS"""
2015; CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇO DE ESTERILIZAÇÃO POR ÓXIDO DE ETILENO P/ ATENDER AS NECESSIDADES DO HMRS. CONFORME PROCESSO N° 889/13;220639.18; 12/05/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BIOXXI SERVIÇOS DE ESTERILIZAÇÃO LTDA;27721364000117;419;7;61142.81; SIM; SIM;" 0011030200702188 - 33903900000 - Fonte: 0007 - SUS"""
2015; CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇO DE ESTERILIZAÇÃO POR ÓXIDO DE ETILENO P/ ATENDER AS NECESSIDADES DO HMNF. CONFORME PROCESSO N° 889/13;25176.8; 12/05/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BIOXXI SERVIÇOS DE ESTERILIZAÇÃO LTDA;27721364000117;420;7;17440.47; SIM; SIM;" 0011030200702189 - 33903900000 - Fonte: 0007 - SUS"""
2015; PAGAMENTO DA SUBVENÇÃO PARA A REALIZAÇÃO DO DESFILE CARNAVALESCO DE 2015. CONFORME PROCESSO Nº2087/15;26000; 03/02/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BLOCO CARNAVALESCO RAIO DE LUAR;29791563000127;303;0;26000; SIM; SIM;" 0012369500102205 - 33504300000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; ADESÃO A ARP Nº 036/2014 - PREGÃO ELETRONICO Nº 12/2014 -  MINISTERIO DA CULTURA -REFERENTE A AQUISIÇÃO DE  EQUIPAMENTOS ESPORTIVOS PARA EQUIPAR A PRAÇA CEU\S.  CONFORME PROCESSO N°18337/15;1376; 19/08/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BRINK MOBIL EQUIPAMENTOS EDUCACIONAIS LTDA;79788766000132;684;2;0; NÃO; NÃO;" 0011339200612230 - 44905200000 - Fonte: 0002 - CONVÊNIOS"""
2015; AQUISIÇÃO SOB DEMANDA DE FÓRMULA INFANTIL. COMPLEMENTOS E SUPLEMENTOS ALIMENTARES PARA ATENDER AS NECESSIDADES DO HMNF. CONFORME PROCESSO N° 19781/14;82.25; 12/06/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BRUTHAN COMERCIAL LTDA;2625813000100;465;7;0; NÃO; NÃO;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE FÓRMULAS INFANTIS. COMPLEMENTOS E SUPLEMENTOS ALIMENTARES PARA ATENDER AS NECESSIDADES DA FARMÁCIA DE DIUSTRIBUIÇÃO COMPLEMENTAR. CONFORME PROCESSO N° 19781/14;118932.5; 12/06/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; BRUTHAN COMERCIAL LTDA;2625813000100;469;7;0; NÃO; NÃO;" 0011030500672166 - 33903200000 - Fonte: 0007 - SUS"""
2015; SERVIÇO DE APOIO A SEGURANÇA -  CARNAVAL 2015. CONFORME PROCESSO Nº995/15;126000; 12/02/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BT EVENTOS LTDA -ME;11128730000199;384;17;126000; SIM; SIM;" 0012369500122207 - 33903900000 - Fonte: 0017 - ROYALTIES FEDERAIS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA PARA ATENDER AS NECESSIDADES DA SMA. CONFORME PROCESSO Nº450/15;4885; 09/04/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BWM COMÉRCIO E SERVIÇOS LRDA -ME;13761935000132;475;1;4885; SIM; SIM;" 0021236100262140 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA PARA ATENDER AS NECESSIDADES DA SMA. CONFORME PROCESSO Nº450/15;1180; 09/04/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BWM COMÉRCIO E SERVIÇOS LRDA -ME;13761935000132;476;1;1180; SIM; SIM;" 0031236500252123 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA PARA ATENDER AS NECESSIDADES DA SMA. CONFORME PROCESSO Nº450/15;1243; 09/04/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; BWM COMÉRCIO E SERVIÇOS LRDA -ME;13761935000132;477;1;1243; SIM; SIM;" 0041236500252122 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; Compra de generos alimenticios (estocaveis) p/atender as necessidades do CAPS. conforme Processo 780/13;10551.21; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; C TEIXEIRA COMERCIO DE ALIMENETOS LTDA;3279529000184;60;7;4989.36; SIM; SIM;" 0011030200692184 - 33903000000 - Fonte: 0007 - SUS"""
2015; Compra de generos alimenticios (estocaveis) p/ atender as necessidades do HMNF. CONFORME PROCESSO N° 780/13;29098.2; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; C TEIXEIRA COMERCIO DE ALIMENETOS LTDA;3279529000184;136;7;29098.2; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; COMPRA DE GÊNEROS ALIMENTÍCIOS (ESTOCÁVEIS) PARA ATENDER AS NECESSIDADES DO HMNF. CONFORME PROCESSO N° 780/13;0; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; C TEIXEIRA COMERCIO DE ALIMENETOS LTDA;3279529000184;139;7;0; NÃO; NÃO;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de material de limpeza de uso geral para atender as necessidades da Vigilância em Saúde. conforme Processo n° 8867/14;47.2; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; CMF  DA SILVA MATTOS;3757035000168;195;7;47.2; SIM; SIM;" 0011030500762197 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de material de limpeza de uso geral para atender as necessidades da Secretaria Municipal de Saúde. conforme Processo n° 8867/14;141.6; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; CMF  DA SILVA MATTOS;3757035000168;205;7;141.6; SIM; SIM;" 0011030200742186 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de material de limpeza de uso geral para atender as necessidades do Programa de Atenção Básica em Saúde. conforme Processo n° 8867/14;35.4; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; CMF  DA SILVA MATTOS;3757035000168;231;7;35.4; SIM; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA P/HMRS. CONFORME PROCESSO N° 8867/14;20160; 21/05/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; CMF  DA SILVA MATTOS;3757035000168;431;7;20160; SIM; SIM;" 0011030200742186 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DO HMRS. CONFORME PROCESSO N° 8867/14;93240; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; CMF  DA SILVA MATTOS;3757035000168;519;7;25200; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DA VIGILÂNCIA EM SAÚDE. CONFORME PROCESSO  N° 8867/14;59; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; CMF  DA SILVA MATTOS;3757035000168;545;7;59; SIM; SIM;" 0011030500762197 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DA SECRETARIA DE SAÚDE. CONFORME PROCESSO  N° 8867/14;177; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; CMF  DA SILVA MATTOS;3757035000168;555;7;177; SIM; SIM;" 0011030200742186 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DA ESTRATÉGIA DE SAÚDE DA FAMÍLIA. CONFORME  PROCESSO N° 8867/14;1770; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; CMF  DA SILVA MATTOS;3757035000168;564;7;1770; SIM; SIM;" 0011030100682173 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DO CAPS. CONFORME PROCESSO N° 8867/14;318.6; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; CMF  DA SILVA MATTOS;3757035000168;574;7;318.6; SIM; SIM;" 0011030200692184 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DO PROGRAMA DE ATENÇÃO BÁSICA EM SAÚDE.  CONFORME PROCESSO N° 8867/14;70.8; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; CMF  DA SILVA MATTOS;3757035000168;582;7;70.8; SIM; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; DESPESA COM TARIFA BANCARIA PARA O EXERCICIO DE 2015. CONFORME  PROCESSO Nº30536/14;320000; 14/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; CAIXA ECONOMICA FEDERAL S/A;360305018666;263;1;320000; SIM; SIM;" 0010412200202009 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; Pagamento de tarifas bancárias-CAIXA ECONOMICA;56000; 11/12/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; CAIXA ECONOMICA FEDERAL S/A;360305018666;900;1;56000; SIM; SIM;" 0010412200202009 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; DESPESA COM TARIFA BANCARIA PARA O EXERCICIO DE 2015. CONFORME   PROCESSO Nº30536/14;5925.14; 30/12/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; CAIXA ECONOMICA FEDERAL S/A;360305018666;1039;1;5925.14; SIM; SIM;" 0010412200202009 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DE MURO EM  CONCRETO CICLÓPICO NA RUA EMÍLIA FALCHETO. E CONSTRUÇÃO DE  MURO DE BLOCO DE CONCRETO NA RUA BENJAMIM BRAGA -  CORDOEIRA/SANTA ELISA. CONFORME PROCESSO N°5962/12;0; 19/08/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; CALEDÔNIA CONSTRUTORA LTDA;3715617000181;690;2;0; NÃO; NÃO;" 0011545100781028 - 44905100000 - Fonte: 0002 - CONVÊNIOS"""
2015; CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DE MURO EM  CONCRETO CICLÓPICO NA RUA EMÍLIA FALCHETO E CONSTRUÇÃO DE  MURO  DE BLOCO DE CONCRETO NA RUA BENJAMIM BRAGA - CORDOEIRA/SANTA ELISA. CONFORME PROCESSO N°5962/12;0; 20/08/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; CALEDÔNIA CONSTRUTORA LTDA;3715617000181;695;0;0; NÃO; NÃO;" 0011545100781028 - 44905100000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; CONTRATAÇÃO DE FIRMA ESPECIALIZADA PARA CONSTRUÇÃO DE  MURO EM CONCRETO CICLÓPICO NA RUA EMÍLIA FALCHETO. ESQUINA  COM A RUA FAGUNDES VARELA E CONSTRUÇÃO DE MURO DE BLOCO  DE CONCRETO EM SOLO REFORÇADO NA RUA BENJAMIM BRAGA-  CORDOEIRA. CONFORME PROCESSO N°5962/12;12436.37; 23/09/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; CALEDÔNIA CONSTRUTORA LTDA;3715617000181;748;2;0; NÃO; SIM;" 0011545100781028 - 44905100000 - Fonte: 0002 - CONVÊNIOS"""
2015; CONTRATAÇÃO DE FIRMA ESPECIALIZADA PARA CONSTRUÇÃO DE  MURO EM CONCRETO CICLÓPICO NA RUA EMÍLIA FALCHETO. ESQUINA  COM A RUA FAGUNDES VARELA E CONSTRUÇÃO DE MURO DE BLOCO  DE CONCRETO EM SOLO REFORÇADO NA RUA BENJAMIM BRAGA-  CORDOEIRA. CONFORME PROCESSO N°5962/12;4368.22; 23/09/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; CALEDÔNIA CONSTRUTORA LTDA;3715617000181;749;0;0; NÃO; NÃO;" 0011545100781028 - 44905100000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; Contratação de empresa especializada em procedimentos cirúrgicos  renais(nefrolitotripsia e ureterolitotripsia) para atendimento aos pacientes  encaminhados pelo setor de TFD-tratamento fora domicílio. Conforme Processo n°  13954/15;149120; 15/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; CALREN - HOSPITAL DE URGÊNCIAS UROLOGICAS LTDA - EPP;3341603000145;942;7;0; NÃO; NÃO;" 0011030200702194 - 33903900000 - Fonte: 0007 - SUS"""
2015; CONTRATAÇÃO DIRETA PARA  02 APRESENTAÇÕES ARTÍSTICAS PARA O CARNAVAL 2015. NOS  DIAS 14  E 17 DE FEVEREIRO 2015. CONFORME PROCESSO Nº2413/15;6000; 10/02/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; CAMILLA PINHO DA SILVA CORRÊA;14745753748;370;0;6000; SIM; SIM;" 0012369500122207 - 33903600000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; CONTRTATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE ESCOLAR. CONFORME PROCESSO Nº1026/15;3474000; 03/02/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; CAMINHOS DOURADOS AGÊNCIA DE VIAGENS E TURISMO LTD;5651485000105;306;1;3474000; SIM; SIM;" 0021236100262143 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; CONTRTATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE ESCOLAR. CONFORME PROCESSO Nº1026/15;3552000; 03/02/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; CAMINHOS DOURADOS AGÊNCIA DE VIAGENS E TURISMO LTD;5651485000105;307;3;3552000.6; SIM; SIM;" 0021236100262143 - 33903900000 - Fonte: 0003 - SALARIO EDUCAÇÃO"""
2015; CONTRTATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE ESCOLAR. CONFORME PROCESSO Nº1026/15;220800; 03/02/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; CAMINHOS DOURADOS AGÊNCIA DE VIAGENS E TURISMO LTD;5651485000105;308;15;220800; SIM; SIM;" 0021236100262143 - 33903900000 - Fonte: 0015 - PNAT"""
